"ensembl_gene_id"	"mgi_symbol"	"gene_biotype"	"description"	"P.Value_PFC_F_FENT"	"P.Value_PFC_M_FENT"	"P.Value_PFC_FENT"	"P.Value_PFC_FENT_INPUT"	"P.Value_PFC_SAL_INPUT"	"P.Value_NAC_PFC_FENT"	"P.Value_NAC_PFC_SAL"	"logFC_PFC_F_FENT"	"logFC_PFC_M_FENT"	"logFC_PFC_FENT"	"logFC_PFC_FENT_INPUT"	"logFC_PFC_SAL_INPUT"	"logFC_NAC_PFC_FENT"	"logFC_NAC_PFC_SAL"
"ENSMUSG00000037110"	"Ralgapa2"	"protein_coding"	"Ral GTPase activating protein, alpha subunit 2 (catalytic) [Source:MGI Symbol;Acc:MGI:3036245]"	0.220123368954652	0.685823853979552	0.229641530577503	0.00338709520156808	0.130133727815097	0.583463721258481	0.000527699760496283	0.203932978168167	0.0553964838119896	0.129664730990078	0.303202123958239	0.159739649750154	0.0547617948734951	0.417274569150019
"ENSMUSG00000037111"	"Setd7"	"protein_coding"	"SET domain containing (lysine methyltransferase) 7 [Source:MGI Symbol;Acc:MGI:1920501]"	0.52910831277796	0.461146287700633	0.340591953223385	2.45524915465855e-14	2.98642255531718e-12	0.113668143947471	0.492083561295687	0.0927888265007697	0.0900279254817695	0.0914083759912696	0.883234654811309	0.80924974082019	-0.142029344203676	0.0700906158486827
"ENSMUSG00000037112"	"Sik2"	"protein_coding"	"salt inducible kinase 2 [Source:MGI Symbol;Acc:MGI:2445031]"	0.809098223409447	0.892494017645512	0.920414083692324	9.78556676620591e-24	2.75374271832548e-20	0.0919593590373489	0.425173458932644	0.0215511894424631	-0.00998169152879669	0.00578474895683323	0.878124203028647	0.778088374751943	0.0918076179057121	0.0493340053876237
"ENSMUSG00000037119"	"Fam91a1"	"protein_coding"	"family with sequence similarity 91, member A1 [Source:MGI Symbol;Acc:MGI:1277178]"	0.764663278603299	0.961267359345739	0.793663079442849	7.00514048675791e-13	2.03584566102421e-13	0.029931022573455	0.253450077430249	0.0254682966761175	0.0034199620231421	0.0144441293496298	0.465397434529541	0.504926092127559	0.113691149439247	0.0675583108728692
"ENSMUSG00000037124"	"Trim58"	"protein_coding"	"tripartite motif-containing 58 [Source:MGI Symbol;Acc:MGI:2684862]"	0.133802709094405	0.0940028197185936	0.0277469461871371	0.15465595314856	0.54703858439635	0.260674152678792	0.0610469881804088	-0.758439895309484	-0.703177517870701	-0.730808706590093	-0.434150844564858	0.191135358061705	0.341998310914376	-0.659052921902473
"ENSMUSG00000037126"	"Psd"	"protein_coding"	"pleckstrin and Sec7 domain containing [Source:MGI Symbol;Acc:MGI:1920978]"	0.480862166354782	0.132040780326011	0.670498744033907	6.12118652555819e-08	2.61010573335854e-07	0.0020037589342585	0.00171264682619586	0.0967300240102373	-0.172430334706976	-0.0378501553483694	0.509184883076847	0.50094750539212	0.266011057557485	0.309856189424779
"ENSMUSG00000037134"	"Prmt9"	"protein_coding"	"protein arginine methyltransferase 9 [Source:MGI Symbol;Acc:MGI:2142651]"	0.922427040958423	0.84315010831038	0.959154881422414	0.000334066925178289	0.00159303531419671	0.263914785005492	0.180102163394885	-0.014292647601982	0.0240521075184157	0.00487972995821684	0.335875206695168	0.305856923573567	-0.0994902222524701	-0.13714061488316
"ENSMUSG00000037138"	"Aff3"	"protein_coding"	"AF4/FMR2 family, member 3 [Source:MGI Symbol;Acc:MGI:106927]"	0.392517729803811	0.00133820874473432	0.00668458293792828	3.88488875158814e-15	7.87551534766637e-16	3.58978398893555e-06	0.000118648466529278	-0.0769886746797948	-0.249174041857938	-0.163081358268867	0.565205459750977	0.616693056492107	0.275638913078705	0.254771155802129
"ENSMUSG00000037139"	"Myom3"	"protein_coding"	"myomesin family, member 3 [Source:MGI Symbol;Acc:MGI:2685280]"	0.415715357698526	0.585555006132026	0.779245985304564	0.000194533510561696	7.87688565513161e-06	0.421924313847091	0.131413421322819	0.3256597007999	-0.180398253317548	0.072630723741176	-0.952641923272119	-1.22984991638783	-0.193935315874925	0.420447719637556
"ENSMUSG00000037143"	"Cfap61"	"protein_coding"	"cilia and flagella associated protein 61 [Source:MGI Symbol;Acc:MGI:1926024]"	0.437332189310664	0.222933741243078	0.170370451076646	0.472657585219396	0.411062886378193	0.0316098079740467	0.989610911916891	-0.279151294090967	-0.36408093541244	-0.321616114751703	-0.155727520693821	-0.186909323977707	0.474273042104834	-0.0032292234123471
"ENSMUSG00000037148"	"Arhgap10"	"protein_coding"	"Rho GTPase activating protein 10 [Source:MGI Symbol;Acc:MGI:1925764]"	0.408693288280509	0.453674784940926	0.266399827944556	0.142323451147597	0.00638225919522271	0.463431699671138	0.0533767309175931	0.258974936281791	0.194393236022446	0.226684086152118	-0.279313717209924	-0.556552725999187	-0.138629782428403	0.424380792524196
"ENSMUSG00000037149"	"Ddx1"	"protein_coding"	"DEAD box helicase 1 [Source:MGI Symbol;Acc:MGI:2144727]"	0.572286715609796	0.302490124102365	0.275445712327099	2.07993692691261e-11	7.46293567288912e-08	0.00138027877771792	0.0769724759856271	0.0546107726902489	0.0828352374938603	0.0687230050920546	0.477804531712628	0.373193779132582	-0.194820291402931	-0.119739200329379
"ENSMUSG00000037151"	"Lrrc20"	"protein_coding"	"leucine rich repeat containing 20 [Source:MGI Symbol;Acc:MGI:2387182]"	0.177345204064734	0.880680263445492	0.255728150052611	0.143619028381786	0.00777070160202186	9.7767182556815e-05	0.686012731694368	-0.165216323867097	-0.0151082616405729	-0.0901622927538348	0.108252750437984	0.210888106949866	0.305140734181286	-0.0340132314981823
"ENSMUSG00000037152"	"Ndufc1"	"protein_coding"	"NADH:ubiquinone oxidoreductase subunit C1 [Source:MGI Symbol;Acc:MGI:1913627]"	0.298742270069495	0.503115958511069	0.706978057980967	3.69354178220492e-11	1.02206254729643e-08	1.53682789988181e-05	0.00556019317360201	-0.192828100717387	0.102617411986084	-0.0451053443656515	-0.897543390495346	-0.773442891800608	-0.522705825784147	-0.366137120466448
"ENSMUSG00000037159"	"Wee2"	"protein_coding"	"WEE1 homolog 2 (S. pombe) [Source:MGI Symbol;Acc:MGI:3027899]"	0.0583363761980454	0.305532589039744	0.411233275520861	2.71635744447437e-14	2.69109793094334e-13	0.954367493707216	0.0106945604239934	0.945424017099715	-0.419180345571587	0.263121835764064	-2.94356052692903	-2.89764840102508	0.0169873674717289	0.892972948858535
"ENSMUSG00000037166"	"Ppp1r14a"	"protein_coding"	"protein phosphatase 1, regulatory inhibitor subunit 14A [Source:MGI Symbol;Acc:MGI:1931139]"	0.87355450816928	0.413772608270409	0.519457351528711	0.0235651299865576	0.00663650430332841	1.62250959271808e-06	0.00681357059872488	0.0381150006355684	0.162525555121508	0.100320277878538	-0.334470577956288	-0.424276205862149	-0.766264690281585	-0.462491749925052
"ENSMUSG00000037169"	"Mycn"	"protein_coding"	"v-myc avian myelocytomatosis viral related oncogene, neuroblastoma derived [Source:MGI Symbol;Acc:MGI:97357]"	0.146694113732837	0.320190670951294	0.623661000704351	0.0402529402566065	0.0114206279409864	0.0112426046581621	0.111836852430338	0.351886189421397	-0.198640783577897	0.0766227029217499	0.302865546691268	0.395083837958952	0.37790020795774	0.267171301350811
"ENSMUSG00000037171"	"Nodal"	"protein_coding"	"nodal growth differentiation factor [Source:MGI Symbol;Acc:MGI:97359]"	0.039462707632056	0.0713175035419097	0.653889339125476	0.751479794788065	0.739127071514416	0.671405566528995	0.866599363280302	-0.799532295767547	0.577368240132342	-0.111082027817602	-0.07291522299804	0.0803471866515842	-0.0977063398708172	-0.044316149582859
"ENSMUSG00000037172"	"Dennd11"	"protein_coding"	"DENN domain containing 11 [Source:MGI Symbol;Acc:MGI:2444256]"	0.703749434436701	0.309765753664285	0.347121200946436	1.45477191412539e-09	2.70173568631444e-09	0.294877092440269	0.713171730308172	-0.0535330690047662	-0.11885312361391	-0.086193096309338	0.604353422379217	0.619278715112489	0.0893626858970458	0.0357987655892589
"ENSMUSG00000037174"	"Elf2"	"protein_coding"	"E74-like factor 2 [Source:MGI Symbol;Acc:MGI:1916507]"	0.247916255431764	0.552670317315418	0.20565285348666	1.28216503895e-10	8.9041658435373e-12	0.924799349270258	0.00164287928417279	0.151607377019869	0.0642474735509886	0.107927425285429	-0.609037937055046	-0.694268500789541	0.00743339214398597	0.29648328050767
"ENSMUSG00000037185"	"Krt80"	"protein_coding"	"keratin 80 [Source:MGI Symbol;Acc:MGI:1921377]"	0.347338557057788	0.129547427279385	0.802820221136681	0.0046098893293383	0.0654945339079562	0.118602619480872	0.167964761010704	-0.482295507916618	0.648099293062439	0.0829018925729104	-0.904798105684541	-0.604248912446476	0.486617876401894	0.491627244914574
"ENSMUSG00000037188"	"Grhl3"	"protein_coding"	"grainyhead like transcription factor 3 [Source:MGI Symbol;Acc:MGI:2655333]"	0.967685022494635	0.000580986604167132	0.025760866181646	0.0191721116942072	0.448331841275092	0.236642257640538	0.221110082152659	-0.0161060794104554	1.19168232470721	0.587788122648375	0.575292977327424	-0.191105601094761	-0.285653885643269	0.338660231557327
"ENSMUSG00000037190"	"Cyb561d2"	"protein_coding"	"cytochrome b-561 domain containing 2 [Source:MGI Symbol;Acc:MGI:1929280]"	0.34759594429887	0.743734545444776	0.60518933011665	0.689400368582137	0.989337474248279	0.0209298517805892	0.0587664059766745	-0.135740374296124	0.0389941340255673	-0.0483731201352784	-0.034754859049537	-0.00121692579874799	-0.205282952265607	-0.191121714994861
"ENSMUSG00000037197"	"Rbm17"	"protein_coding"	"RNA binding motif protein 17 [Source:MGI Symbol;Acc:MGI:1924188]"	0.644261941661586	0.703774463871933	0.550029707568591	1.4734576159545e-06	0.00214709257252511	0.00353571804676922	0.0030319674630436	0.0430537029889262	0.0293492929932286	0.0362014979910774	0.299530585714225	0.188265254802025	-0.170079734696394	-0.198364360394509
"ENSMUSG00000037204"	"Atg101"	"protein_coding"	"autophagy related 101 [Source:MGI Symbol;Acc:MGI:1915368]"	0.0250197701206956	0.367288128059823	0.0220920958239284	3.46102266383581e-08	0.000412712714606604	0.138051043459403	0.405979597112985	0.297882903176178	0.097468393757834	0.197675648467006	0.495336240129021	0.306636616293804	-0.117554482810305	0.0750134746792461
